index,recordDate,recordTime,recordEpoch,district,locationName,nearbyPlace,longitude,latitude,elevation,direction,county,route,routeSuffix,postmilePrefix,postmile,alignment,milepost,inService,imageDescription,streamingVideoURL,currentImageUpdateFrequency,currentImageURL,referenceImageUpdateFrequency,referenceImage1UpdateAgoURL,referenceImage2UpdatesAgoURL,referenceImage3UpdatesAgoURL,referenceImage4UpdatesAgoURL,referenceImage5UpdatesAgoURL,referenceImage6UpdatesAgoURL,referenceImage7UpdatesAgoURL,referenceImage8UpdatesAgoURL,referenceImage9UpdatesAgoURL,referenceImage10UpdatesAgoURL,referenceImage11UpdatesAgoURL,referenceImage12UpdatesAgoURL
12,2020-08-16,14:50:58,1597614658,3,"Hwy 5 at P St",Sacramento,-121.507587,38.577828,13,South,Sacramento,I-5,,,23.25,,518.54,true,,https://wzmedia.dot.ca.gov/D3/5_pst.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atpst/hwy5atpst.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atpst/previous/hwy5atpst-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atpst/previous/hwy5atpst-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atpst/previous/hwy5atpst-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atpst/previous/hwy5atpst-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atpst/previous/hwy5atpst-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atpst/previous/hwy5atpst-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atpst/previous/hwy5atpst-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atpst/previous/hwy5atpst-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atpst/previous/hwy5atpst-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atpst/previous/hwy5atpst-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atpst/previous/hwy5atpst-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atpst/previous/hwy5atpst-12.jpg
14,2020-07-07,14:04:55,1594155895,3,"Hwy 5 at Richards",Sacramento,-121.502116,38.595122,29,North,Sacramento,I-5,,,24.53,,519.83,true,,https://wzmedia.dot.ca.gov/D3/5_richards.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atrichards/hwy5atrichards.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atrichards/previous/hwy5atrichards-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atrichards/previous/hwy5atrichards-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atrichards/previous/hwy5atrichards-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atrichards/previous/hwy5atrichards-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atrichards/previous/hwy5atrichards-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atrichards/previous/hwy5atrichards-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atrichards/previous/hwy5atrichards-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atrichards/previous/hwy5atrichards-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atrichards/previous/hwy5atrichards-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atrichards/previous/hwy5atrichards-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atrichards/previous/hwy5atrichards-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atrichards/previous/hwy5atrichards-12.jpg
16,2020-08-21,14:51:15,1598046675,3,"Hwy 5 at Hwy 80",Sacramento,-121.517136,38.624972,16,Median,Sacramento,I-5,,,26.72,,522.02,true,,https://wzmedia.dot.ca.gov/D3/5_san_juan.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5athwy80/hwy5athwy80.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5athwy80/previous/hwy5athwy80-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5athwy80/previous/hwy5athwy80-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5athwy80/previous/hwy5athwy80-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5athwy80/previous/hwy5athwy80-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5athwy80/previous/hwy5athwy80-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5athwy80/previous/hwy5athwy80-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5athwy80/previous/hwy5athwy80-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5athwy80/previous/hwy5athwy80-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5athwy80/previous/hwy5athwy80-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5athwy80/previous/hwy5athwy80-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5athwy80/previous/hwy5athwy80-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5athwy80/previous/hwy5athwy80-12.jpg
17,2019-09-09,10:30:12,1568050212,3,"Hwy 50 at Harbor","West Sacramento",-121.548377,38.575021,6,Median,Yolo,US-50,,,1.22,,1.22,true,,https://wzmedia.dot.ca.gov/D3/50_harbor.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atharbor/hwy50atharbor.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atharbor/previous/hwy50atharbor-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atharbor/previous/hwy50atharbor-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atharbor/previous/hwy50atharbor-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atharbor/previous/hwy50atharbor-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atharbor/previous/hwy50atharbor-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atharbor/previous/hwy50atharbor-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atharbor/previous/hwy50atharbor-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atharbor/previous/hwy50atharbor-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atharbor/previous/hwy50atharbor-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atharbor/previous/hwy50atharbor-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atharbor/previous/hwy50atharbor-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atharbor/previous/hwy50atharbor-12.jpg
18,2020-08-19,13:32:12,1597869132,3,"Hwy 50 at Jefferson Blvd","West Sacramento",-121.526768,38.576876,29,East,Yolo,US-50,,,2.4,,2.4,true,,https://wzmedia.dot.ca.gov/D3/50_jefferson.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd/hwy50atjeffersonblvd.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd/previous/hwy50atjeffersonblvd-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd/previous/hwy50atjeffersonblvd-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd/previous/hwy50atjeffersonblvd-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd/previous/hwy50atjeffersonblvd-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd/previous/hwy50atjeffersonblvd-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd/previous/hwy50atjeffersonblvd-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd/previous/hwy50atjeffersonblvd-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd/previous/hwy50atjeffersonblvd-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd/previous/hwy50atjeffersonblvd-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd/previous/hwy50atjeffersonblvd-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd/previous/hwy50atjeffersonblvd-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjeffersonblvd/previous/hwy50atjeffersonblvd-12.jpg
20,2021-01-02,07:07:15,1609600035,3,"Hwy 50 at 4th St",Sacramento,-121.50902,38.56824,36,West,Sacramento,US-50,,L,0.45,,3.61,true,,https://wzmedia.dot.ca.gov/D3/50_4th.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at4thst/hwy50at4thst.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at4thst/previous/hwy50at4thst-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at4thst/previous/hwy50at4thst-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at4thst/previous/hwy50at4thst-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at4thst/previous/hwy50at4thst-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at4thst/previous/hwy50at4thst-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at4thst/previous/hwy50at4thst-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at4thst/previous/hwy50at4thst-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at4thst/previous/hwy50at4thst-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at4thst/previous/hwy50at4thst-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at4thst/previous/hwy50at4thst-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at4thst/previous/hwy50at4thst-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at4thst/previous/hwy50at4thst-12.jpg
21,2020-10-03,22:51:10,1601790670,3,"Hwy 50 at 9th St",Sacramento,-121.500918,38.565721,29,Median,Sacramento,US-50,,L,0.91,,4.06,true,,https://wzmedia.dot.ca.gov/D3/50_9th.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at9thst/hwy50at9thst.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at9thst/previous/hwy50at9thst-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at9thst/previous/hwy50at9thst-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at9thst/previous/hwy50at9thst-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at9thst/previous/hwy50at9thst-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at9thst/previous/hwy50at9thst-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at9thst/previous/hwy50at9thst-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at9thst/previous/hwy50at9thst-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at9thst/previous/hwy50at9thst-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at9thst/previous/hwy50at9thst-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at9thst/previous/hwy50at9thst-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at9thst/previous/hwy50at9thst-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at9thst/previous/hwy50at9thst-12.jpg
22,2020-03-10,14:06:41,1583874401,3,"Hwy 50 at 20th",Sacramento,-121.48615,38.56176,29,East,Sacramento,US-50,,L,1.76,,4.92,true,,https://wzmedia.dot.ca.gov/D3/50_20th.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at20th/hwy50at20th.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at20th/previous/hwy50at20th-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at20th/previous/hwy50at20th-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at20th/previous/hwy50at20th-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at20th/previous/hwy50at20th-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at20th/previous/hwy50at20th-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at20th/previous/hwy50at20th-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at20th/previous/hwy50at20th-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at20th/previous/hwy50at20th-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at20th/previous/hwy50at20th-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at20th/previous/hwy50at20th-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at20th/previous/hwy50at20th-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at20th/previous/hwy50at20th-12.jpg
23,2020-12-30,19:22:11,1609384931,3,"Hwy 50 at 28th St",Sacramento,-121.47599,38.558739,16,East,Sacramento,US-50,,L,2.34,,5.5,true,,https://wzmedia.dot.ca.gov/D3/50_28th.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at28thst/hwy50at28thst.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at28thst/previous/hwy50at28thst-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at28thst/previous/hwy50at28thst-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at28thst/previous/hwy50at28thst-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at28thst/previous/hwy50at28thst-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at28thst/previous/hwy50at28thst-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at28thst/previous/hwy50at28thst-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at28thst/previous/hwy50at28thst-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at28thst/previous/hwy50at28thst-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at28thst/previous/hwy50at28thst-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at28thst/previous/hwy50at28thst-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at28thst/previous/hwy50at28thst-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at28thst/previous/hwy50at28thst-12.jpg
24,2020-09-22,16:46:18,1600818378,3,"Hwy 50 at 39th St",Sacramento,-121.45875,38.56089,36,West,Sacramento,US-50,,R,0.81,,6.44,true,,https://wzmedia.dot.ca.gov/D3/50_39th.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at39thst/hwy50at39thst.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at39thst/previous/hwy50at39thst-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at39thst/previous/hwy50at39thst-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at39thst/previous/hwy50at39thst-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at39thst/previous/hwy50at39thst-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at39thst/previous/hwy50at39thst-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at39thst/previous/hwy50at39thst-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at39thst/previous/hwy50at39thst-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at39thst/previous/hwy50at39thst-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at39thst/previous/hwy50at39thst-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at39thst/previous/hwy50at39thst-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at39thst/previous/hwy50at39thst-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at39thst/previous/hwy50at39thst-12.jpg
25,2020-06-15,11:52:39,1592247159,3,"Hwy 50 51st St",Sacramento,-121.444481,38.556669,32,Median,Sacramento,US-50,,R,1.64,,7.27,true,,https://wzmedia.dot.ca.gov/D3/50_51st.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5051stst/hwy5051stst.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5051stst/previous/hwy5051stst-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5051stst/previous/hwy5051stst-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5051stst/previous/hwy5051stst-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5051stst/previous/hwy5051stst-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5051stst/previous/hwy5051stst-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5051stst/previous/hwy5051stst-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5051stst/previous/hwy5051stst-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5051stst/previous/hwy5051stst-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5051stst/previous/hwy5051stst-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5051stst/previous/hwy5051stst-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5051stst/previous/hwy5051stst-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5051stst/previous/hwy5051stst-12.jpg
26,2020-04-10,08:59:14,1586534354,3,"Hwy 50 at 65th St",Sacramento,-121.423579,38.550324,45,East,Sacramento,US-50,,R,2.85,,8.49,true,,https://wzmedia.dot.ca.gov/D3/50_65th.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at65thst/hwy50at65thst.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at65thst/previous/hwy50at65thst-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at65thst/previous/hwy50at65thst-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at65thst/previous/hwy50at65thst-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at65thst/previous/hwy50at65thst-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at65thst/previous/hwy50at65thst-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at65thst/previous/hwy50at65thst-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at65thst/previous/hwy50at65thst-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at65thst/previous/hwy50at65thst-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at65thst/previous/hwy50at65thst-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at65thst/previous/hwy50at65thst-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at65thst/previous/hwy50at65thst-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50at65thst/previous/hwy50at65thst-12.jpg
27,2021-03-23,16:41:42,1616542902,3,"Hwy 50 at Howe Ave",Sacramento,-121.409161,38.553743,45,Median,Sacramento,US-50,,R,3.69,,9.32,true,,https://wzmedia.dot.ca.gov/D3/50_howe.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50athoweave/hwy50athoweave.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50athoweave/previous/hwy50athoweave-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50athoweave/previous/hwy50athoweave-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50athoweave/previous/hwy50athoweave-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50athoweave/previous/hwy50athoweave-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50athoweave/previous/hwy50athoweave-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50athoweave/previous/hwy50athoweave-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50athoweave/previous/hwy50athoweave-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50athoweave/previous/hwy50athoweave-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50athoweave/previous/hwy50athoweave-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50athoweave/previous/hwy50athoweave-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50athoweave/previous/hwy50athoweave-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50athoweave/previous/hwy50athoweave-12.jpg
28,2020-11-09,17:34:12,1604972052,3,"Hwy 50 at Watt",Sacramento,-121.379379,38.558731,55,Median,Sacramento,US-50,,R,5.33,,10.97,true,,https://wzmedia.dot.ca.gov/D3/50_watt.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atwatt/hwy50atwatt.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atwatt/previous/hwy50atwatt-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atwatt/previous/hwy50atwatt-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atwatt/previous/hwy50atwatt-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atwatt/previous/hwy50atwatt-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atwatt/previous/hwy50atwatt-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atwatt/previous/hwy50atwatt-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atwatt/previous/hwy50atwatt-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atwatt/previous/hwy50atwatt-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atwatt/previous/hwy50atwatt-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atwatt/previous/hwy50atwatt-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atwatt/previous/hwy50atwatt-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atwatt/previous/hwy50atwatt-12.jpg
29,2020-11-17,20:51:10,1605675070,3,"Hwy 50 at Mayhew",Sacramento,-121.360497,38.560956,52,West,Sacramento,US-50,,R,6.33,,11.96,true,,https://wzmedia.dot.ca.gov/D3/50_mayhew.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhew/hwy50atmayhew.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhew/previous/hwy50atmayhew-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhew/previous/hwy50atmayhew-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhew/previous/hwy50atmayhew-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhew/previous/hwy50atmayhew-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhew/previous/hwy50atmayhew-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhew/previous/hwy50atmayhew-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhew/previous/hwy50atmayhew-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhew/previous/hwy50atmayhew-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhew/previous/hwy50atmayhew-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhew/previous/hwy50atmayhew-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhew/previous/hwy50atmayhew-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atmayhew/previous/hwy50atmayhew-12.jpg
30,2020-08-23,09:46:58,1598201218,3,"Hwy 50 at Bradshaw",Sacramento,-121.336835,38.564928,62,East,Sacramento,US-50,,R,7.7,,13.33,true,,https://wzmedia.dot.ca.gov/D3/50_bradshaw.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atbradshaw/hwy50atbradshaw.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atbradshaw/previous/hwy50atbradshaw-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atbradshaw/previous/hwy50atbradshaw-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atbradshaw/previous/hwy50atbradshaw-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atbradshaw/previous/hwy50atbradshaw-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atbradshaw/previous/hwy50atbradshaw-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atbradshaw/previous/hwy50atbradshaw-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atbradshaw/previous/hwy50atbradshaw-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atbradshaw/previous/hwy50atbradshaw-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atbradshaw/previous/hwy50atbradshaw-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atbradshaw/previous/hwy50atbradshaw-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atbradshaw/previous/hwy50atbradshaw-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atbradshaw/previous/hwy50atbradshaw-12.jpg
